source_html,source_relative_path,source_url,page_type,시도,시군구,읍면동,리,지역표시명,학교명,학교급,title,h1,canonical,description,slug,confidence,is_valid,validation_note,대상
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\군산동과외\군산동산중과외\index.html,전북과외/군산시과외/군산동과외/군산동산중과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/군산동과외/군산동산중과외/,school,전북특별자치도,군산시,군산동,,,군산동산중학교,중학교,군산동산중과외,군산동산중과외,https://studynavi.co.kr/전북과외/군산시과외/군산동과외/군산동산중과외/,"군산동산중과외 안내입니다. 전북 군산시 군산동 군산동산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",군산동산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\남주고과외\index.html,제주과외/서귀포시과외/동홍동과외/남주고과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/남주고과외/,school,제주특별자치도,서귀포시,동홍동,,,남주고등학교,고등학교,남주고과외,남주고과외,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/남주고과외/,"남주고과외 안내입니다. 제주 서귀포시 동홍동 남주고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",남주고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\남주중과외\index.html,제주과외/서귀포시과외/동홍동과외/남주중과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/남주중과외/,school,제주특별자치도,서귀포시,동홍동,,,남주중학교,중학교,남주중과외,남주중과외,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/남주중과외/,"남주중과외 안내입니다. 제주 서귀포시 동홍동 남주중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",남주중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\웅진동과외\공주금성여자고과외\index.html,충남과외/공주시과외/웅진동과외/공주금성여자고과외/index.html,https://studynavi.co.kr/충남과외/공주시과외/웅진동과외/공주금성여자고과외/,school,충청남도,공주시,웅진동,,,공주금성여자고등학교,고등학교,공주금성여자고과외,공주금성여자고과외,https://studynavi.co.kr/충남과외/공주시과외/웅진동과외/공주금성여자고과외/,"공주금성여자고과외 안내입니다. 충남 공주시 웅진동 공주금성여자고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",공주금성여자고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\금성동과외\공주중과외\index.html,충남과외/공주시과외/금성동과외/공주중과외/index.html,https://studynavi.co.kr/충남과외/공주시과외/금성동과외/공주중과외/,school,충청남도,공주시,금성동,,,공주중학교,중학교,공주중과외,공주중과외,https://studynavi.co.kr/충남과외/공주시과외/금성동과외/공주중과외/,"공주중과외 안내입니다. 충남 공주시 금성동 공주중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",공주중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\충북과외\영동군과외\영동군영동과외\영동미래고과외\index.html,충북과외/영동군과외/영동군영동과외/영동미래고과외/index.html,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/영동미래고과외/,school,충청북도,영동군,영동군영동,,,영동미래고등학교,고등학교,영동미래고과외,영동미래고과외,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/영동미래고과외/,"영동미래고과외 안내입니다. 충북 영동군 영동군영동 영동미래고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",영동미래고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\충북과외\영동군과외\영동군영동과외\새너울중과외\index.html,충북과외/영동군과외/영동군영동과외/새너울중과외/index.html,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/새너울중과외/,school,충청북도,영동군,영동군영동,,,새너울중학교,중학교,새너울중과외,새너울중과외,https://studynavi.co.kr/충북과외/영동군과외/영동군영동과외/새너울중과외/,"새너울중과외 안내입니다. 충북 영동군 영동군영동 새너울중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",새너울중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\강일여자고과외\index.html,강원과외/강릉시과외/강릉시교동과외/강일여자고과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강일여자고과외/,school,강원특별자치도,강릉시,강릉시교동,,,강일여자고등학교,고등학교,강일여자고과외,강일여자고과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강일여자고과외/,"강일여자고과외 안내입니다. 강원 강릉시 강릉시교동 강일여자고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",강일여자고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\율곡중과외\index.html,강원과외/강릉시과외/강릉시교동과외/율곡중과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/율곡중과외/,school,강원특별자치도,강릉시,강릉시교동,,,율곡중학교,중학교,율곡중과외,율곡중과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/율곡중과외/,"율곡중과외 안내입니다. 강원 강릉시 강릉시교동 율곡중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",율곡중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기백석동과외\백마고과외\index.html,경기과외/고양시과외/경기백석동과외/백마고과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기백석동과외/백마고과외/,school,경기도,고양시,백석동,,,백마고등학교,고등학교,백마고과외,백마고과외,https://studynavi.co.kr/경기과외/고양시과외/경기백석동과외/백마고과외/,"백마고과외 안내입니다. 경기 고양시 경기백석동 백마고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",백마고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기신원동과외\신원중과외\index.html,경기과외/고양시과외/경기신원동과외/신원중과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기신원동과외/신원중과외/,school,경기도,고양시,신원동,,,신원중학교,중학교,신원중과외,신원중과외,https://studynavi.co.kr/경기과외/고양시과외/경기신원동과외/신원중과외/,"신원중과외 안내입니다. 경기 고양시 경기신원동 신원중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",신원중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\아주동과외\거제고과외\index.html,경남과외/거제시과외/아주동과외/거제고과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/아주동과외/거제고과외/,school,경상남도,거제시,아주동,,,거제고등학교,고등학교,거제고과외,거제고과외,https://studynavi.co.kr/경남과외/거제시과외/아주동과외/거제고과외/,"거제고과외 안내입니다. 경남 거제시 아주동 거제고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",거제고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\고현동과외\계룡중과외\index.html,경남과외/거제시과외/고현동과외/계룡중과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/계룡중과외/,school,경상남도,거제시,고현동,,,계룡중학교,중학교,계룡중과외,계룡중과외,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/계룡중과외/,"계룡중과외 안내입니다. 경남 거제시 고현동 계룡중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",계룡중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\계양동과외\경산고과외\index.html,경북과외/경산시과외/계양동과외/경산고과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/계양동과외/경산고과외/,school,경상북도,경산시,계양동,,,경산고등학교,고등학교,경산고과외,경산고과외,https://studynavi.co.kr/경북과외/경산시과외/계양동과외/경산고과외/,"경산고과외 안내입니다. 경북 경산시 계양동 경산고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경산고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\백천동과외\문명중과외\index.html,경북과외/경산시과외/백천동과외/문명중과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/백천동과외/문명중과외/,school,경상북도,경산시,백천동,,,문명중학교,중학교,문명중과외,문명중과외,https://studynavi.co.kr/경북과외/경산시과외/백천동과외/문명중과외/,"문명중과외 안내입니다. 경북 경산시 백천동 문명중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",문명중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주월계동과외\숭덕고과외\index.html,광주과외/광산구과외/광주월계동과외/숭덕고과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주월계동과외/숭덕고과외/,school,광주광역시,광산구,월계동,,,숭덕고등학교,고등학교,숭덕고과외,숭덕고과외,https://studynavi.co.kr/광주과외/광산구과외/광주월계동과외/숭덕고과외/,"숭덕고과외 안내입니다. 광주 광산구 광주월계동 숭덕고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",숭덕고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주선암동과외\선운중과외\index.html,광주과외/광산구과외/광주선암동과외/선운중과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주선암동과외/선운중과외/,school,광주광역시,광산구,선암동,,,선운중학교,중학교,선운중과외,선운중과외,https://studynavi.co.kr/광주과외/광산구과외/광주선암동과외/선운중과외/,"선운중과외 안내입니다. 광주 광산구 광주선암동 선운중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",선운중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\봉덕동과외\협성고과외\index.html,대구과외/남구과외/봉덕동과외/협성고과외/index.html,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/협성고과외/,school,대구광역시,남구,봉덕동,,,협성고등학교,고등학교,협성고과외,협성고과외,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/협성고과외/,"협성고과외 안내입니다. 대구 남구 봉덕동 협성고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",협성고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\대명동과외\대명중과외\index.html,대구과외/남구과외/대명동과외/대명중과외/index.html,https://studynavi.co.kr/대구과외/남구과외/대명동과외/대명중과외/,school,대구광역시,남구,대명동,,,대명중학교,중학교,대명중과외,대명중과외,https://studynavi.co.kr/대구과외/남구과외/대명동과외/대명중과외/,"대명중과외 안내입니다. 대구 남구 대명동 대명중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대명중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\송촌동과외\대전송촌고과외\index.html,대전과외/대덕구과외/송촌동과외/대전송촌고과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/송촌동과외/대전송촌고과외/,school,대전광역시,대덕구,송촌동,,,대전송촌고등학교,고등학교,대전송촌고과외,대전송촌고과외,https://studynavi.co.kr/대전과외/대덕구과외/송촌동과외/대전송촌고과외/,"대전송촌고과외 안내입니다. 대전 대덕구 송촌동 대전송촌고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대전송촌고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전오정동과외\오정중과외\index.html,대전과외/대덕구과외/대전오정동과외/오정중과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/오정중과외/,school,대전광역시,대덕구,오정동,,,오정중학교,중학교,오정중과외,오정중과외,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/오정중과외/,"오정중과외 안내입니다. 대전 대덕구 대전오정동 오정중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",오정중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\부산성북동과외\덕문고과외\index.html,부산과외/강서구과외/부산성북동과외/덕문고과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/부산성북동과외/덕문고과외/,school,부산광역시,강서구,성북동,,,덕문고등학교,고등학교,덕문고과외,덕문고과외,https://studynavi.co.kr/부산과외/강서구과외/부산성북동과외/덕문고과외/,"덕문고과외 안내입니다. 부산 강서구 부산성북동 덕문고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",덕문고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\명지동과외\경일중과외\index.html,부산과외/강서구과외/명지동과외/경일중과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/경일중과외/,school,부산광역시,강서구,명지동,,,경일중학교,중학교,경일중과외,경일중과외,https://studynavi.co.kr/부산과외/강서구과외/명지동과외/경일중과외/,"경일중과외 안내입니다. 부산 강서구 명지동 경일중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경일중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\대치동과외\단국대학교사범대학부속고과외\index.html,서울과외/강남구과외/대치동과외/단국대학교사범대학부속고과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/대치동과외/단국대학교사범대학부속고과외/,school,서울특별시,강남구,대치동,,,단국대학교사범대학부속고등학교,고등학교,단국대학교사범대학부속고과외,단국대학교사범대학부속고과외,https://studynavi.co.kr/서울과외/강남구과외/대치동과외/단국대학교사범대학부속고과외/,"단국대학교사범대학부속고과외 안내입니다. 서울 강남구 대치동 단국대학교사범대학부속고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",단국대학교사범대학부속고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\개포동과외\개원중과외\index.html,서울과외/강남구과외/개포동과외/개원중과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/개원중과외/,school,서울특별시,강남구,개포동,,,개원중학교,중학교,개원중과외,개원중과외,https://studynavi.co.kr/서울과외/강남구과외/개포동과외/개원중과외/,"개원중과외 안내입니다. 서울 강남구 개포동 개원중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",개원중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\다정동과외\다정고과외\index.html,세종과외/세종시과외/다정동과외/다정고과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/다정동과외/다정고과외/,school,세종특별자치시,세종시,다정동,,,다정고등학교,고등학교,다정고과외,다정고과외,https://studynavi.co.kr/세종과외/세종시과외/다정동과외/다정고과외/,"다정고과외 안내입니다. 세종 세종시 다정동 다정고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",다정고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종시과외\나성동과외\나성중과외\index.html,세종과외/세종시과외/나성동과외/나성중과외/index.html,https://studynavi.co.kr/세종과외/세종시과외/나성동과외/나성중과외/,school,세종특별자치시,세종시,나성동,,,나성중학교,중학교,나성중과외,나성중과외,https://studynavi.co.kr/세종과외/세종시과외/나성동과외/나성중과외/,"나성중과외 안내입니다. 세종 세종시 나성동 나성중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",나성중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\무거동과외\우신고과외\index.html,울산과외/남구과외/무거동과외/우신고과외/index.html,https://studynavi.co.kr/울산과외/남구과외/무거동과외/우신고과외/,school,울산광역시,남구,무거동,,,우신고등학교,고등학교,우신고과외,우신고과외,https://studynavi.co.kr/울산과외/남구과외/무거동과외/우신고과외/,"우신고과외 안내입니다. 울산 남구 무거동 우신고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",우신고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\무거동과외\무거중과외\index.html,울산과외/남구과외/무거동과외/무거중과외/index.html,https://studynavi.co.kr/울산과외/남구과외/무거동과외/무거중과외/,school,울산광역시,남구,무거동,,,무거중학교,중학교,무거중과외,무거중과외,https://studynavi.co.kr/울산과외/남구과외/무거동과외/무거중과외/,"무거중과외 안내입니다. 울산 남구 무거동 무거중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",무거중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\병방동과외\인천세원고과외\index.html,인천과외/계양구과외/병방동과외/인천세원고과외/index.html,https://studynavi.co.kr/인천과외/계양구과외/병방동과외/인천세원고과외/,school,인천광역시,계양구,병방동,,,인천세원고등학교,고등학교,인천세원고과외,인천세원고과외,https://studynavi.co.kr/인천과외/계양구과외/병방동과외/인천세원고과외/,"인천세원고과외 안내입니다. 인천 계양구 병방동 인천세원고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",인천세원고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\동양동과외\인천동양중과외\index.html,인천과외/계양구과외/동양동과외/인천동양중과외/index.html,https://studynavi.co.kr/인천과외/계양구과외/동양동과외/인천동양중과외/,school,인천광역시,계양구,동양동,,,인천동양중학교,중학교,인천동양중과외,인천동양중과외,https://studynavi.co.kr/인천과외/계양구과외/동양동과외/인천동양중과외/,"인천동양중과외 안내입니다. 인천 계양구 동양동 인천동양중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",인천동양중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\마동과외\중마고과외\index.html,전남과외/광양시과외/마동과외/중마고과외/index.html,https://studynavi.co.kr/전남과외/광양시과외/마동과외/중마고과외/,school,전라남도,광양시,마동,,,중마고등학교,고등학교,중마고과외,중마고과외,https://studynavi.co.kr/전남과외/광양시과외/마동과외/중마고과외/,"중마고과외 안내입니다. 전남 광양시 마동 중마고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",중마고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\광영동과외\광영중과외\index.html,전남과외/광양시과외/광영동과외/광영중과외/index.html,https://studynavi.co.kr/전남과외/광양시과외/광영동과외/광영중과외/,school,전라남도,광양시,광영동,,,광영중학교,중학교,광영중과외,광영중과외,https://studynavi.co.kr/전남과외/광양시과외/광영동과외/광영중과외/,"광영중과외 안내입니다. 전남 광양시 광영동 광영중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",광영중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\소룡동과외\전북외국어고과외\index.html,전북과외/군산시과외/소룡동과외/전북외국어고과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/소룡동과외/전북외국어고과외/,school,전북특별자치도,군산시,소룡동,,,전북외국어고등학교,고등학교,전북외국어고과외,전북외국어고과외,https://studynavi.co.kr/전북과외/군산시과외/소룡동과외/전북외국어고과외/,"전북외국어고과외 안내입니다. 전북 군산시 소룡동 전북외국어고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",전북외국어고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\군산동과외\군산동원중과외\index.html,전북과외/군산시과외/군산동과외/군산동원중과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/군산동과외/군산동원중과외/,school,전북특별자치도,군산시,군산동,,,군산동원중학교,중학교,군산동원중과외,군산동원중과외,https://studynavi.co.kr/전북과외/군산시과외/군산동과외/군산동원중과외/,"군산동원중과외 안내입니다. 전북 군산시 군산동 군산동원중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",군산동원중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\서귀포고과외\index.html,제주과외/서귀포시과외/동홍동과외/서귀포고과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/서귀포고과외/,school,제주특별자치도,서귀포시,동홍동,,,서귀포고등학교,고등학교,서귀포고과외,서귀포고과외,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/서귀포고과외/,"서귀포고과외 안내입니다. 제주 서귀포시 동홍동 서귀포고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",서귀포고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\서귀중앙여자중과외\index.html,제주과외/서귀포시과외/동홍동과외/서귀중앙여자중과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/서귀중앙여자중과외/,school,제주특별자치도,서귀포시,동홍동,,,서귀중앙여자중학교,중학교,서귀중앙여자중과외,서귀중앙여자중과외,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/서귀중앙여자중과외/,"서귀중앙여자중과외 안내입니다. 제주 서귀포시 동홍동 서귀중앙여자중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",서귀중앙여자중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\중학동과외\공주고과외\index.html,충남과외/공주시과외/중학동과외/공주고과외/index.html,https://studynavi.co.kr/충남과외/공주시과외/중학동과외/공주고과외/,school,충청남도,공주시,중학동,,,공주고등학교,고등학교,공주고과외,공주고과외,https://studynavi.co.kr/충남과외/공주시과외/중학동과외/공주고과외/,"공주고과외 안내입니다. 충남 공주시 중학동 공주고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",공주고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\반죽동과외\공주북중과외\index.html,충남과외/공주시과외/반죽동과외/공주북중과외/index.html,https://studynavi.co.kr/충남과외/공주시과외/반죽동과외/공주북중과외/,school,충청남도,공주시,반죽동,,,공주북중학교,중학교,공주북중과외,공주북중과외,https://studynavi.co.kr/충남과외/공주시과외/반죽동과외/공주북중과외/,"공주북중과외 안내입니다. 충남 공주시 반죽동 공주북중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",공주북중과외,high,true,정상,중학생
